,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin,budget,production_company,rating,source,franchise,DomesticGross,genre_grouped,inflated_budget,budget_cat,inflated_boxoffice,year_q_bin,rank,production_company_bin,clusters_3,clusters_4,clusters_5
339,15901,Sicario,2015-09-18,LGF.A,"Drama, Action, Crime",cfce0a5cac59492af693c7955b6cdf38,facebook,page,t,101,7769,"['Drama', 'Action', 'Crime']",Drama,2015,5,30000000.0,Lionsgate,R,Original,Yes,46889293,Drama,32359377.18,MediumBudget,50576943.92,2,19,Top100,0,2,4
340,57722,Happy Death Day,2017-10-13,CMCSA,Horror,f47ce2586071537ee1eba36dadd73d68,facebook,search_term,t,101,7769,['Horror'],Horror,2017,7,5000000.0,Universal Pictures,PG-13,Original,Yes,55683845,Horror,5214952.91,LowBudget,58077725.86,3,3,Top5,0,2,2
341,60574,Jaws,2012-08-23,CMCSA,"Horror, Adventure, Thriller",0749e56bae0fc7e7528c13cc44a05651,twitter,search_term,t,101,7769,"['Horror', 'Adventure', 'Thriller']",Horror,2012,2,12000000.0,Universal Pictures,PG,Not Original,Yes,260000000,Horror,13362239.93,MediumBudget,289515198.39,1,3,Top5,0,2,2
342,57905,Forever My Girl,2018-01-19,,Romance,b9e24ede9ae999f4aaf31a19a21f41b4,instagram,page,t,101,7769,['Romance'],Romance,2018,8,3500000.0,Roadside Attractions,PG,Not Original,No,16376066,Drama,3563427.35,LowBudget,16672834.72,3,639,Top100+,1,1,4
343,44897,A Wrinkle in Time,2018-03-09,DIS,"Adventure, Family, Fantasy",9b6fa53391cdd23de99ea126fa8ae019,twitter,search_term,t,101,7769,"['Adventure', 'Family', 'Fantasy']",Adventure,2018,8,103000000.0,Walt Disney Pictures,PG,Not Original,No,100478608,Adventure,104866576.38,HighBudget,102299491.46,3,4,Top5,2,3,0
344,22697,Underworld: Blood Wars,2017-01-06,,"Horror, Action",d278f50a87e66f116c08caf694d0d387,facebook,search_term,t,101,7769,"['Horror', 'Action']",Horror,2017,7,35000000.0,Sony Pictures,R,Not Original,Yes,30353973,Horror,36504670.34,MediumBudget,31658907.94,3,193,Top100+,0,2,2
345,10538,Brick Mansions,2014-04-25,,"Action, Crime, Drama",5bfee787b9f832d92027dd54d144e0eb,facebook,search_term,t,101,7769,"['Action', 'Crime', 'Drama']",Action,2014,4,28000000.0,Relativity Media,PG-13,Original,No,20396829,Action,30237913.23,MediumBudget,22027055.2,1,8,Top100,0,2,2
346,15165,Concussion,2015-12-25,,"Action, Drama, Sport",dd4eb941281f6d8e7c8a630bcaaeeab4,twitter,search_term,t,101,7769,"['Action', 'Drama', 'Sport']",Action,2015,5,35000000.0,Sony Pictures,PG-13,Not Original,No,34531832,Action,37752606.7,MediumBudget,37247619.21,2,193,Top100+,1,1,4
347,12353,Deadpool,2016-02-12,FOXA,"Action, Adventure, Comedy",2e03b0eda9af9a16d4cef71694a45578,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Comedy']",Action,2016,6,58000000.0,20th Century Fox,R,Not Original,Yes,363070709,Action,61782030.81,HighBudget,386745616.06,2,7,Top100,2,0,3
348,36695,My Little Pony: The Movie,2017-10-06,LGF.A,"Adventure, Comedy, Animation",25057719604cbd25a64b31d012152a5a,facebook,search_term,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,2017,7,6500000.0,Lionsgate,PG,Not Original,No,21885107,Adventure,6779438.78,MediumBudget,22825960.47,3,19,Top100,2,3,0
349,67813,The Post,2018-01-12,FOXA,"Biography, History, Drama",186df5285ee834d1141f386d0005cdc0,twitter,search_term,t,101,7769,"['Biography', 'History', 'Drama']",Biography,2018,8,50000000.0,20th Century Fox,PG-13,Not Original,No,81903458,Documentary,50906105.04,HighBudget,83387720.72,3,7,Top100,1,1,1
350,20270,Norm of the North,2016-01-15,LGF.A,"Animation, Comedy, Adventure",90026d74b7f0e19c5e8aeb739154ab9e,facebook,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2016,6,18000000.0,Lionsgate,PG,Original,Yes,17062499,Family,19173733.7,MediumBudget,18175100.67,2,19,Top100,2,3,0
351,60450,Underworld: Awakening,2012-01-20,,"Fantasy, Action, Horror",4fe9b1e08763d0e8edafff0c23880383,twitter,search_term,t,101,7769,"['Fantasy', 'Action', 'Horror']",Fantasy,2012,2,70000000.0,Sony Pictures,R,Original,Yes,62321039,Fantasy,77946399.57,HighBudget,69395722.96,1,193,Top100+,0,0,3
352,42105,Logan,2017-03-03,FOXA,"Drama, Sci Fi, Action",c36f3568de9be85dbee989e92ac783d0,twitter,handle,t,101,7769,"['Drama', 'Sci Fi', 'Action']",Drama,2017,7,127000000.0,20th Century Fox,R,Not Original,Yes,226277068,Drama,132459803.8,HighBudget,236004850.65,3,7,Top100,0,0,4
353,109430,Cats,2019-12-20,CMCSA,"Comedy, Musical, Drama",d28014a895418a5ecd78cc6ac086688f,twitter,search_term,t,101,7769,"['Comedy', 'Musical', 'Drama']",Comedy,2019,9,100000000.0,Universal Pictures,PG,Not Original,No,27166770,Comedy,100000000.0,HighBudget,27166770.0,4,3,Top5,1,3,0
354,111574,The Best of Enemies,2019-04-05,,Drama,a1bdf2d28d97e0e4bb644e993e0e5eab,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,10000000.0,STX Entertainment,PG-13,Not Original,No,10205616,Drama,10000000.0,MediumBudget,10205616.0,4,219,Top100+,1,1,4
355,120947,Unplanned,2019-03-29,,Drama,4e071a19e94ef9cdb988f4d417f23351,facebook,page,t,101,7769,['Drama'],Drama,2019,9,6000000.0,Pure Flix,R,Not Original,No,19005109,Drama,6000000.0,LowBudget,19005109.0,4,469,Top100+,1,1,4
356,15399,Creed,2015-11-25,T,"Sport, Drama",eab2b2284149c74d64f1e2e992d39b85,facebook,search_term,t,101,7769,"['Sport', 'Drama']",Sport,2015,5,37000000.0,Warner Bros.,PG-13,Original,Yes,109767581,Documentary,39909898.52,MediumBudget,118400351.84,2,1,Top5,1,1,1
357,64637,I Feel Pretty,2018-04-20,,Comedy,c5af9a4849db6b49ec33f13d7d0428ea,facebook,search_term,t,101,7769,['Comedy'],Comedy,2018,8,32000000.0,STX Entertainment,PG-13,Original,No,48795601,Comedy,32579907.22,MediumBudget,49679879.8,3,219,Top100+,1,1,4
358,54184,The Wolverine (2013),2013-07-26,,"Adventure, Action, Sci Fi, Fantasy",c36f3568de9be85dbee989e92ac783d0,twitter,handle,t,101,7769,"['Adventure', 'Action', 'Sci Fi', 'Fantasy']",Adventure,2013,3,115000000.0,20th Century Fox,PG-13,Original,Yes,414800000,Adventure,126206091.25,HighBudget,455219883.92,1,7,Top100,2,0,3
359,43978,G.I. Joe: Retaliation,2013-03-28,,"Action, Sci Fi, Adventure",9e2e5843ad4ddef98bb8a5a5e82a10a1,facebook,page,t,101,7769,"['Action', 'Sci Fi', 'Adventure']",Action,2013,3,140000000.0,Paramount Pictures,PG-13,Not Original,Yes,122523060,Action,153642198.04,HighBudget,134462230.35,1,6,Top100,2,0,3
360,111807,The Intruder,2019-05-03,,Thriller,9dffe9b78bf427ba5feb939b803e37f4,twitter,search_term,t,101,7769,['Thriller'],Thriller,2019,9,8000000.0,Sony Pictures,PG-13,Original,No,35388976,Thriller,8000000.0,MediumBudget,35388976.0,4,193,Top100+,0,2,2
361,60782,Broken City,2013-01-18,FOXA,"Crime, Drama, Thriller",7b1ad707eca1cee26a1fa2063a6587f6,facebook,search_term,t,101,7769,"['Crime', 'Drama', 'Thriller']",Crime,2013,3,35000000.0,20th Century Fox,R,Original,No,19701164,Thriller,38410549.51,MediumBudget,21620929.58,1,7,Top100,0,2,2
362,77707,The Lego Movie 2: The Second Part,2019-02-08,T,"Adventure, Action, Animation",734b5b0de341cf27c44ec9d3d298ae43,twitter,handle,t,101,7769,"['Adventure', 'Action', 'Animation']",Adventure,2019,9,99000000.0,Warner Bros.,PG,Not Original,Yes,192300000,Adventure,99000000.0,HighBudget,192300000.0,4,1,Top5,2,3,0
363,135125,The Invisible Man (2020),2020-02-28,CMCSA,"Drama, Action, Horror",5ad7d6c34fad8ac4868ad87a236afb07,twitter,search_term,t,101,7769,"['Drama', 'Action', 'Horror']",Drama,2020,10,7000000.0,Universal Pictures,R,Not Original,No,126100000,Drama,7000000.0,MediumBudget,126100000.0,5,3,Top5,0,2,4
364,97981,Death of a Nation,2018-08-03,,Documentary,5c40f1258082664ccfe7ed793be85c4c,facebook,search_term,t,101,7769,['Documentary'],Documentary,2018,8,6000000.0,Quality Flix,PG-13,Not Original,No,5900000,Documentary,6108732.6,MediumBudget,6006920.39,3,2068,Top100+,1,1,1
365,37216,The Lego Movie,2014-02-07,T,"Action, Adventure, Animation",a61ee89180d30c281879f52e458d315b,facebook,page,t,101,7769,"['Action', 'Adventure', 'Animation']",Action,2014,4,60000000.0,Warner Bros.,PG,Not Original,Yes,257784718,Action,64795528.36,HighBudget,278388283.41,1,1,Top5,2,3,0
366,56970,Home Again,2017-09-08,,"Romance, Comedy",b3dfc183b4222882711311cee1040806,twitter,handle,t,101,7769,"['Romance', 'Comedy']",Romance,2017,7,15000000.0,Open Road Films,PG-13,Not Original,No,27020284,Drama,15644858.72,MediumBudget,28181901.71,3,223,Top100+,1,1,4
367,19151,Independence Day: Resurgence,2016-06-24,FOXA,"Sci Fi, Adventure, Action",d2fc5346bfd102f13e234df278fe243f,twitter,handle,t,101,7769,"['Sci Fi', 'Adventure', 'Action']",Sci Fi,2016,6,165000000.0,20th Century Fox,PG-13,Original,Yes,103144286,Fantasy,175759225.59,HighBudget,109870059.59,2,7,Top100,2,0,3
368,10552,22 Jump Street,2014-06-13,,"Crime, Action, Comedy",5c82c1fa447cf9b85a961fa4c820ab61,facebook,page,t,101,7769,"['Crime', 'Action', 'Comedy']",Crime,2014,4,50000000.0,Sony Pictures,R,Not Original,Yes,191719337,Thriller,53996273.63,HighBudget,207042595.61,1,193,Top100+,0,2,2
369,60965,Jobs,2013-08-16,,"Biography, Drama",74006b06823131994426eb13b048820f,twitter,search_term,t,101,7769,"['Biography', 'Drama']",Biography,2013,3,18000000.0,Open Road Films,PG-13,Not Original,No,16131410,Documentary,19753996.89,MediumBudget,17703323.5,1,223,Top100+,1,1,1
370,12996,Everest,2015-09-25,CMCSA,"Drama, Thriller, Adventure",99d3af2370ca1a22c14048d27d19ba4b,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Adventure']",Drama,2015,5,65000000.0,Universal Pictures,PG-13,Not Original,No,43482270,Drama,70111983.88,HighBudget,46901972.51,2,3,Top5,1,0,4
371,23281,The Space Between Us,2017-02-03,,"Sci Fi, Action",e24401c0f9e8bc9c3428b29d111c8e53,twitter,handle,t,101,7769,"['Sci Fi', 'Action']",Sci Fi,2017,7,30000000.0,STX Entertainment,PG-13,Original,No,7885294,Fantasy,31289717.43,MediumBudget,8224287.37,3,219,Top100+,0,0,3
372,43982,Captain Phillips,2013-10-11,,"Drama, Thriller, Biography",5b6dccde12c1373d77eb2ff44bb72f2e,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Biography']",Drama,2013,3,55000000.0,Sony Pictures,PG-13,Not Original,No,107136417,Drama,60359434.95,HighBudget,117576247.13,1,193,Top100+,1,1,4
373,59472,The Nun,2018-09-07,T,"Horror, Mystery, Thriller",66b2b009a067c259eff705d5e9c84ef6,twitter,search_term,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2018,8,22000000.0,Warner Bros.,R,Not Original,Yes,117450119,Horror,22398686.22,MediumBudget,119578561.89,3,1,Top5,0,2,2
374,23655,Why Him?,2016-12-23,FOXA,Comedy,97140bef4e4a7af720520bbea242aaf3,instagram,page,t,101,7769,['Comedy'],Comedy,2016,6,38000000.0,20th Century Fox,R,Original,No,60323786,Comedy,40477882.26,MediumBudget,64257344.92,2,7,Top100,1,1,4
375,110780,Happy Death Day 2U,2019-02-13,CMCSA,"Horror, Mystery, Thriller",4d8eef9c415f8185da95eded6d3ec79c,instagram,page,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2019,9,9000000.0,Universal Pictures,PG-13,Original,Yes,28148130,Horror,9000000.0,MediumBudget,28148130.0,4,3,Top5,0,2,2
376,13737,Joy (2015),2015-12-25,FOXA,Drama,ccfb311ca35b72ccaa3227ff6fce8bde,facebook,search_term,t,101,7769,['Drama'],Drama,2015,5,60000000.0,20th Century Fox,PG-13,Not Original,No,101100000,Drama,64718754.35,HighBudget,109051101.08,2,7,Top100,1,1,4
377,61557,Hunter Killer,2018-10-26,LGF.A,"Thriller, Action",8770410af8fbf27e0606d46da1d2c362,facebook,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2018,8,40000000.0,Lionsgate,R,Not Original,No,15767460,Thriller,40724884.03,MediumBudget,16053199.5,3,19,Top100,0,2,2
378,53637,The Foreigner,2017-10-13,,"Thriller, Action",75ce57f7b848a7d4ddcdc6d912bea18d,twitter,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2017,7,35000000.0,STX Entertainment,R,Not Original,No,34393507,Thriller,36504670.34,MediumBudget,35872103.85,3,219,Top100+,0,2,2
379,10549,A Million Ways to Die in the West,2014-05-30,CMCSA,"Western, Comedy",b1aac9d08baed97eb9bf3a4a489b307d,twitter,search_term,t,101,7769,"['Western', 'Comedy']",Western,2014,4,40000000.0,Universal Pictures,R,Original,No,87200000,Adventure,43197018.9,MediumBudget,94169501.21,1,3,Top5,0,0,3
380,44887,Tomb Raider (2018),2018-03-16,T,"Fantasy, Action, Adventure",8e12c6562cf0bd57e97abd7d7d4e15aa,instagram,page,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2018,8,90000000.0,Warner Bros.,PG-13,Not Original,No,274700000,Fantasy,91630989.07,HighBudget,279678141.08,3,1,Top5,2,0,3
381,12981,The Transporter Refueled,2015-09-04,,Action,e195edaa02243542bf05e7f85489ea45,twitter,search_term,t,101,7769,['Action'],Action,2015,5,22000000.0,EuropaCorp,PG-13,Original,Yes,16029670,Action,23730209.93,MediumBudget,17290337.92,2,127,Top100+,0,0,3
382,10584,The November Man,2014-08-27,,"Action, Thriller",f73375527d1d72e695f3384335367c98,twitter,search_term,t,101,7769,"['Action', 'Thriller']",Action,2014,4,15000000.0,Relativity Media,R,Not Original,No,25018119,Action,16198882.09,MediumBudget,27017703.98,1,8,Top100,0,2,2
383,29434,Smurfs: The Lost Village,2017-04-07,,"Animation, Action",1e4441e792ca04a7c4be00aacdc0e655,twitter,search_term,t,101,7769,"['Animation', 'Action']",Animation,2017,7,60000000.0,Sony Pictures,PG,Not Original,Yes,45020282,Family,62579434.87,HighBudget,46955730.09,3,193,Top100+,2,3,0
384,44904,Life of the Party,2018-05-11,T,Comedy,87c2c20da63fdd4b9b87c30130e86dec,twitter,handle,t,101,7769,['Comedy'],Comedy,2018,8,30000000.0,Warner Bros.,PG-13,Original,No,53059911,Comedy,30543663.02,MediumBudget,54021468.05,3,1,Top5,1,1,4
385,21389,My Big Fat Greek Wedding 2,2016-03-25,CMCSA,Comedy,a0bee8f9c46af96e33cee7d7884e7222,twitter,search_term,t,101,7769,['Comedy'],Comedy,2016,6,18000000.0,Universal Pictures,PG-13,Original,Yes,59689605,Comedy,19173733.7,MediumBudget,63581810.61,2,3,Top5,1,1,4
386,61087,The Grand Budapest Hotel,2014-03-07,FOXA,"Drama, Comedy",444ab34ae5ba25e7f893a1f7600eef49,facebook,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2014,4,31000000.0,Fox Searchlight Pictures,R,Original,No,59076019,Drama,33477689.65,MediumBudget,63797697.74,1,79,Top100,1,1,4
387,44154,The Beguiled,2017-06-23,CMCSA,"Western, Drama",090024a1fb7ca0e52eaf7e3ebbd651e1,twitter,search_term,t,101,7769,"['Western', 'Drama']",Western,2017,7,10000000.0,Focus Features,R,Remake,No,27400000,Adventure,10429905.81,MediumBudget,28577941.92,3,81,Top100,0,0,3
388,43985,Thor: The Dark World,2013-11-08,DIS,"Action, Adventure, Fantasy",b72388c3ac6e3ed1ba10267dc7f7d8f2,twitter,search_term,t,101,7769,"['Action', 'Adventure', 'Fantasy']",Action,2013,3,150000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,206362140,Action,164616640.76,HighBudget,226470948.45,1,4,Top5,2,0,3
389,61027,47 Ronin,2013-12-25,CMCSA,"Action, Drama",df732d8f4fffa083e669455935fee795,facebook,page,t,101,7769,"['Action', 'Drama']",Action,2013,3,175000000.0,Universal Pictures,PG-13,Original,No,38362475,Action,192052747.56,HighBudget,42100678.44,1,3,Top5,0,0,3
390,43990,The Lone Ranger,2013-07-03,DIS,"Western, Action, Adventure",87890e73000cf997025fd99685498460,instagram,page,t,101,6766,"['Western', 'Action', 'Adventure']",Western,2013,3,225000000.0,Walt Disney Pictures,PG-13,Not Original,No,89302115,Adventure,246924961.14,HighBudget,98004094.56,1,4,Top5,2,0,3
391,10578,Let's Be Cops,2014-08-13,FOXA,"Comedy, Action",73bd26c912e05506faefd60d04ca3fa0,twitter,handle,t,101,7769,"['Comedy', 'Action']",Comedy,2014,4,17000000.0,20th Century Fox,R,Original,No,138200000,Comedy,18358733.03,MediumBudget,149245700.31,1,7,Top100,0,2,4
392,60613,House at the End of the Street,2012-09-21,,"Horror, Thriller",e55e8142385d389002df2475f567688d,facebook,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2012,2,6900000.0,Relativity Media,PG-13,Not Original,No,31611916,Horror,7683287.96,MediumBudget,35200500.51,1,8,Top100,0,2,2
393,13258,Doctor Strange,2016-11-04,DIS,"Adventure, Fantasy",899c5ab4a668bcc1934b38f21d7d2f31,facebook,search_term,t,101,7769,"['Adventure', 'Fantasy']",Adventure,2016,6,165000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,232641920,Adventure,175759225.59,HighBudget,247811901.21,2,4,Top5,2,0,3
394,29416,The Boss Baby,2017-03-31,FOXA,"Family, Comedy, Animation",c974c068f5b726cc746db4dd57cbe503,twitter,search_term,t,101,7769,"['Family', 'Comedy', 'Animation']",Family,2017,7,125000000.0,20th Century Fox,PG,Not Original,Yes,175003033,Family,130373822.64,HighBudget,182526515.09,3,7,Top100,2,3,0
395,60991,12 Years a Slave,2013-10-18,FOXA,"Drama, Biography, History",44eabbd08c59d26e2231e8787d2bf7de,facebook,page,t,101,7769,"['Drama', 'Biography', 'History']",Drama,2013,3,20000000.0,Fox Searchlight Pictures,R,Not Original,No,56671993,Drama,21948885.43,MediumBudget,62194354.09,1,79,Top100,1,1,1
396,59503,Isn't It Romantic,2019-02-13,T,Comedy,57f08d8d755e2c02872aadf93e00a139,facebook,search_term,t,101,7769,['Comedy'],Comedy,2019,9,31000000.0,Warner Bros.,PG-13,Original,No,48800000,Comedy,31000000.0,MediumBudget,48800000.0,4,1,Top5,1,1,4
397,59537,Glass,2019-01-18,CMCSA,Thriller,2dc6bbfe717222b3696f3290a2e8904f,twitter,search_term,t,101,7769,['Thriller'],Thriller,2019,9,20000000.0,Universal Pictures,PG-13,Original,Yes,111048468,Thriller,20000000.0,MediumBudget,111048468.0,4,3,Top5,0,2,2
398,60402,Limitless*,2011-03-18,FOXA,"Mystery, Thriller",8bfd14b76784a88d7be24dbd8e10b9e6,facebook,search_term,t,101,7769,"['Mystery', 'Thriller']",Mystery,2011,1,27000000.0,Relativity Media,PG-13,Not Original,No,161800000,Thriller,30687186.91,MediumBudget,183895808.94,1,8,Top100,0,2,2
399,60784,Mama,2013-01-18,CMCSA,"Horror, Mystery",555d2ecd7e7574b54a0115b9bdc7093c,facebook,page,t,101,7769,"['Horror', 'Mystery']",Horror,2013,3,15000000.0,Universal Pictures,PG-13,Not Original,No,71628180,Horror,16461664.08,MediumBudget,78607935.84,1,3,Top5,0,2,2
400,102313,Joker,2019-10-04,T,Action,4a44675860b93cbfe4b4fd8435ce586c,facebook,page,t,101,7769,['Action'],Action,2019,9,55000000.0,Warner Bros.,R,Not Original,Yes,335451311,Action,55000000.0,HighBudget,335451311.0,4,1,Top5,0,0,3
401,95440,Five Feet Apart,2019-03-15,CBS,Drama,058ed59a9f5ccae9ae43b03c47493b8f,twitter,handle,t,101,7769,['Drama'],Drama,2019,9,7000000.0,Lionsgate,PG-13,Not Original,No,45729221,Drama,7000000.0,MediumBudget,45729221.0,4,19,Top100,1,1,4
402,59496,Star Wars: The Rise of Skywalker,2019-12-20,DIS,"Action, Fantasy, Adventure",eede915ca8055b0fd87ca08d6c987e0a,twitter,search_term,t,101,7769,"['Action', 'Fantasy', 'Adventure']",Action,2019,9,275000000.0,Walt Disney Pictures,PG-13,Original,Yes,515202542,Action,275000000.0,HighBudget,515202542.0,4,4,Top5,2,0,3
403,160110,Downhill,2020-02-14,FOXA,Drama,7f9e44308e4c52c4b81403412d57a11d,twitter,handle,t,101,7769,['Drama'],Drama,2020,10,0.0,Fox Searchlight Pictures,R,Remake,No,8900000,Drama,0.0,LowBudget,8900000.0,5,79,Top100,1,1,4
404,69528,John Wick: Chapter 3 - Parabellum,2019-05-17,LGF.A,"Thriller, Crime, Action",d7ed34218ac224f77d5d6f03866740b5,facebook,search_term,t,101,7769,"['Thriller', 'Crime', 'Action']",Thriller,2019,9,40000000.0,Lionsgate,R,Original,Yes,326700000,Thriller,40000000.0,MediumBudget,326700000.0,4,19,Top100,0,2,2
405,119782,1917,2019-12-25,CMCSA,"Drama, War",799a55749c384a22659965ae49e4abaf,twitter,search_term,t,101,7769,"['Drama', 'War']",Drama,2019,9,100000000.0,Universal Pictures,R,Original,No,159227644,Drama,100000000.0,HighBudget,159227644.0,4,3,Top5,1,1,4
406,109432,Midway,2019-11-08,LGF.A,"Drama, Action, History",e80655ae71ba32a740313304b46e6e3f,facebook,page,t,101,7769,"['Drama', 'Action', 'History']",Drama,2019,9,100000000.0,Lionsgate,PG-13,Not Original,No,56846802,Drama,100000000.0,HighBudget,56846802.0,4,19,Top100,1,1,4
407,24736,Jumanji: Welcome to the Jungle,2017-12-20,,"Adventure, Fantasy, Family",2546bdbcc74cdb584269ec84a19609dd,facebook,search_term,t,101,7769,"['Adventure', 'Fantasy', 'Family']",Adventure,2017,7,90000000.0,Sony Pictures,PG-13,Original,Yes,404508916,Adventure,93869152.3,HighBudget,421898989.37,3,193,Top100+,2,3,0
408,29431,Beauty and the Beast,2017-03-17,DIS,"Drama, Family, Musical, Fantasy",3cdefb05ea82d616c0810ea14db5b08a,twitter,search_term,t,101,7769,"['Drama', 'Family', 'Musical', 'Fantasy']",Drama,2017,7,160000000.0,Walt Disney Pictures,PG,Remake,No,504014165,Drama,166878492.98,HighBudget,525682026.85,3,4,Top5,2,3,0
409,24735,Rogue One: A Star Wars Story,2016-12-16,DIS,"Adventure, Action, Fantasy",7f84cf178265fd7e34daf6fd576eb672,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Fantasy']",Adventure,2016,6,200000000.0,Walt Disney Pictures,PG-13,Original,Yes,532177324,Adventure,213041485.57,HighBudget,566879238.45,2,4,Top5,2,0,3
410,12273,Muppets Most Wanted,2014-03-21,DIS,"Adventure, Crime, Comedy",b3bdb041cbfd4830a59ff556b69102b3,facebook,search_term,t,101,7769,"['Adventure', 'Crime', 'Comedy']",Adventure,2014,4,55000000.0,Walt Disney Pictures,PG,Not Original,Yes,51178893,Adventure,59395900.99,HighBudget,55269390.21,1,4,Top5,2,0,3
411,127802,Annabelle Comes Home,2019-06-26,T,"Mystery, Thriller, Horror",b0f6dde1827e2e460f669b8175d1e504,twitter,search_term,t,101,7769,"['Mystery', 'Thriller', 'Horror']",Mystery,2019,9,27000000.0,Warner Bros.,R,Original,Yes,74152591,Thriller,27000000.0,MediumBudget,74152591.0,4,1,Top5,0,2,2
412,103513,After (2019),2019-04-12,,"Drama, Thriller, Romance",5f249c116a9c5e9db05c876feceafc68,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Romance']",Drama,2019,9,14000000.0,Aviron Pictures,PG-13,Not Original,No,69700000,Drama,14000000.0,MediumBudget,69700000.0,4,993,Top100+,1,1,4
413,55930,How to Train Your Dragon: The Hidden World,2019-02-22,CMCSA,Animation,98e6ee2f22805550f8800357cee7fa70,twitter,search_term,t,101,7769,['Animation'],Animation,2019,9,129000000.0,Universal Pictures,PG,Original,Yes,160799505,Family,129000000.0,HighBudget,160799505.0,4,3,Top5,2,3,0
414,90528,Just Mercy,2019-12-25,T,Drama,0555dbeb4f42b4abfb37f8975f8556f6,facebook,page,t,101,7769,['Drama'],Drama,2019,9,25000000.0,Warner Bros.,PG-13,Original,No,36001502,Drama,25000000.0,MediumBudget,36001502.0,4,1,Top5,1,1,4
415,18920,Ghostbusters,2016-07-15,,"Action, Comedy, Sci Fi",b14836f9ea4b744ae19ca78cf9027996,twitter,search_term,t,101,7769,"['Action', 'Comedy', 'Sci Fi']",Action,2016,6,144000000.0,Sony Pictures,PG-13,Remake,Yes,128350574,Action,153389869.61,HighBudget,136719984.79,2,193,Top100+,2,0,3
416,99092,Jumanji: The Next Level,2019-12-13,,"Comedy, Action",78fac1cdbe5304b58f5576201958cef1,twitter,search_term,t,101,7769,"['Comedy', 'Action']",Comedy,2019,9,125000000.0,Sony Pictures,PG-13,Original,Yes,316831246,Comedy,125000000.0,HighBudget,316831246.0,4,193,Top100+,2,0,3
417,16979,The Secret Life of Pets,2016-07-08,CMCSA,"Animation, Comedy, Family",2f560c66e1156212154490dee0a83337,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Family']",Animation,2016,6,75000000.0,Universal Pictures,PG,Original,Yes,368384330,Family,79890557.09,HighBudget,392405724.61,2,3,Top5,2,3,0
418,13010,Wonder Woman,2017-06-02,T,"Action, Fantasy, Adventure",aaf7058a16a5b375ab2b45e7cbef1d6d,twitter,handle,t,101,7769,"['Action', 'Fantasy', 'Adventure']",Action,2017,7,150000000.0,Warner Bros.,PG-13,Not Original,Yes,412563408,Action,156448587.17,HighBudget,430299748.66,3,1,Top5,2,0,3
419,68235,The Angry Birds Movie 2,2019-08-13,,"Action, Animation, Adventure",3d2e2ecc9b68f1b6e2778c5272124e65,twitter,search_term,t,101,7769,"['Action', 'Animation', 'Adventure']",Action,2019,9,65000000.0,Sony Pictures,PG,Not Original,Yes,41657076,Action,65000000.0,HighBudget,41657076.0,4,193,Top100+,2,3,0
420,41303,Star Wars: The Last Jedi,2017-12-15,DIS,"Adventure, Action, Fantasy",5865905b172ec8646f38dc664a616a63,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Fantasy']",Adventure,2017,7,200000000.0,Walt Disney Pictures,PG-13,Original,Yes,1321000000,Adventure,208598116.23,HighBudget,1377790557.67,3,4,Top5,2,0,3
421,141052,Gretel & Hansel (2020),2020-01-31,,"Thriller, Horror, Fantasy",ddef04635a8f2f500be4b1cb9a864c27,twitter,handle,t,101,7769,"['Thriller', 'Horror', 'Fantasy']",Thriller,2020,10,5000000.0,United Artists,PG-13,Not Original,No,21300000,Thriller,5000000.0,LowBudget,21300000.0,5,96,Top100,0,2,2
422,74550,The Call of the Wild,2020-02-21,FOXA,Animation,bb6ee27ccf04e84d4308762a3e6787ad,twitter,search_term,t,101,7769,['Animation'],Animation,2020,10,125000000.0,20th Century Studios,PG,Not Original,No,62342368,Family,125000000.0,HighBudget,62342368.0,5,1015,Top100+,2,3,0
