,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin
1229,82046,Second Act ,2018-12-21,,"Comedy, Romance",177641ccdb08a69fdb92d0c5ac202ff5,twitter,search_term,t,101,7769,"['Comedy', 'Romance']",Comedy,2018,3
1230,110817,The Mule (2018) ,2018-12-14,T,"Drama, Crime",e7e8865b57e336f896a763582fb80558,twitter,search_term,t,101,7769,"['Drama', 'Crime']",Drama,2018,3
1231,10608,Kingsman: The Secret Service ,2015-02-13,FOXA,"Comedy, Action, Adventure",6c28f2cd08bf4e27438309d439a3ce36,facebook,page,t,101,7769,"['Comedy', 'Action', 'Adventure']",Comedy,2015,1
1232,13748,Black or White ,2015-01-30,,Drama,3f53c5cb97bfd59638f952f5b5057f4c,facebook,page,t,101,7769,['Drama'],Drama,2015,1
1233,10550,The Fault in Our Stars ,2014-06-06,FOXA,"Romance, Drama",da2ad1d6bf533891cbc0a85595305d7e,facebook,page,t,101,7769,"['Romance', 'Drama']",Romance,2014,1
1234,134714,Harriet ,2019-11-01,CMCSA,Drama,73259d341abaa99e10a5878df5cc36f0,twitter,search_term,t,101,7769,['Drama'],Drama,2019,4
1235,41301,Blade Runner 2049 ,2017-10-06,T,Sci Fi,20facb891165aad98de4ac340de22832,facebook,search_term,t,101,7769,['Sci Fi'],Sci Fi,2017,2
1236,10681,Terminator Genisys ,2015-07-01,VIA,"Adventure, Action, Sci Fi",d28e73dcb2e3cfb71a58241895311c8c,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Sci Fi']",Adventure,2015,1
1237,18148,Legend ,2015-11-20,CMCSA,"Drama, Biography, Crime",70d0409110f7e1aa35817b3e7a93f22d,twitter,handle,t,101,7769,"['Drama', 'Biography', 'Crime']",Drama,2015,1
1238,31119,Cafe Society ,2016-07-15,,"Comedy, Drama, Romance",0929ae811d501d33b82cf3aca8234fc4,facebook,search_term,t,101,7769,"['Comedy', 'Drama', 'Romance']",Comedy,2016,2
1239,77544,Cold War ,2018-12-21,AMZN,Drama,04f2fb55f36c75c96625cfd3fcaf1d63,twitter,handle,t,101,7769,['Drama'],Drama,2018,3
1240,40351,Birth of the Dragon ,2017-08-25,,Action,cb55bcbaf3c79c9e933fcf60d8a7741a,facebook,search_term,t,101,7769,['Action'],Action,2017,2
1241,10616,Dumb and Dumber To ,2014-11-14,CMCSA,Comedy,d4c4c4211380020542a8c7812d92430a,facebook,search_term,t,101,7769,['Comedy'],Comedy,2014,1
1242,10681,Terminator Genisys ,2015-07-01,VIA,"Adventure, Action, Sci Fi",21a7940e6e0048ae67fe1f347bd263d9,facebook,page,t,101,7769,"['Adventure', 'Action', 'Sci Fi']",Adventure,2015,1
1243,10680,Ted 2 ,2015-06-26,CMCSA,"Adventure, Romance, Comedy",638daeaf8fa4b81211fc0022eb85136c,twitter,handle,t,101,7769,"['Adventure', 'Romance', 'Comedy']",Adventure,2015,1
1244,27968,Jason Bourne ,2016-07-29,CMCSA,Action,ce675852cab063094dbcde53c59025e8,twitter,search_term,t,101,7769,['Action'],Action,2016,2
1245,10567,Planes: Fire & Rescue ,2014-07-18,DIS,"Adventure, Animation, Comedy",61fdbde92216229223e0c481e4bbf26c,twitter,search_term,t,101,7769,"['Adventure', 'Animation', 'Comedy']",Adventure,2014,1
1246,12996,Everest ,2015-09-25,CMCSA,"Drama, Thriller, Adventure",99d3af2370ca1a22c14048d27d19ba4b,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Adventure']",Drama,2015,1
1247,97981,Death of a Nation ,2018-08-03,,Documentary,32ced3954e725b4aa089bd81434ca295,twitter,search_term,t,101,7769,['Documentary'],Documentary,2018,3
1248,44912,A Star is Born ,2018-10-05,T,"Romance, Drama, Musical",26a93fe19cb1c11a3d6bf2ebca16af6f,twitter,search_term,t,101,7769,"['Romance', 'Drama', 'Musical']",Romance,2018,3
1249,79523,The First Purge ,2018-07-04,CMCSA,"Action, Horror, Sci Fi",fed308ad8004a3b7c781494acd177f0b,facebook,search_term,t,101,7769,"['Action', 'Horror', 'Sci Fi']",Action,2018,3
1250,10606,Dracula Untold ,2014-10-10,CMCSA,"Action, Drama, Fantasy",cbc9625cf8c8ab9cf00ee5cf6f7c70d4,facebook,search_term,t,101,7769,"['Action', 'Drama', 'Fantasy']",Action,2014,1
1251,48923,Isle of Dogs ,2018-03-23,FOXA,"Adventure, Animation, Comedy",0d0fde9ce5a692e4f14ec42e937a354d,twitter,search_term,t,101,7769,"['Adventure', 'Animation', 'Comedy']",Adventure,2018,3
1252,57722,Happy Death Day ,2017-10-13,CMCSA,Horror,975953b0a96d199b3aa0cd59bb3b45d0,twitter,search_term,t,101,7769,['Horror'],Horror,2017,2
1253,59715,Edward Scissorhands* ,,FOXA,"Fantasy, Drama",0f0eab575c747b35889194e841881126,twitter,search_term,t,101,7769,"['Fantasy', 'Drama']",Fantasy,,
1254,63335,Tyler Perry's A Madea Family Funeral ,2019-03-01,LGF.A,Comedy,05b3b1d6e622ba907f6f099fbda52596,twitter,search_term,t,101,7769,['Comedy'],Comedy,2019,4
1255,14243,Alvin and the Chipmunks: The Road Chip ,2015-12-18,FOXA,"Animation, Comedy, Adventure",23e9720780c95349e293418485d2737e,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2015,1
1256,131226,Pavarotti ,2019-06-07,CBS,"Music, Documentary, Biography",aed75c9189abc4100c5ced2bdf1ec229,facebook,page,t,101,7769,"['Music', 'Documentary', 'Biography']",Music,2019,4
1257,61669,Mercy ,2016-06-04,,"Thriller, Horror",aae5943def73b23884344cc453042636,twitter,search_term,t,101,7769,"['Thriller', 'Horror']",Thriller,2016,2
1258,117475,Troupe Zero ,,AMZN,"Family, Drama, Comedy",3ca22882b59bab56981d81fac6aa0846,facebook,page,t,101,7769,"['Family', 'Drama', 'Comedy']",Family,,
1259,121645,One Child Nation ,2019-08-09,,Documentary,96bf802754f478e4059abd1d15c196fa,twitter,search_term,t,101,7769,['Documentary'],Documentary,2019,4
1260,11391,The Fluffy Movie ,2014-07-25,,Comedy,5d135c5fb90ac5767c52099d7cc4a084,twitter,search_term,t,101,7769,['Comedy'],Comedy,2014,1
1261,41315,A Street Cat Named Bob ,2016-11-18,,Comedy,51dd6b2835268213e6e0a420e18df54a,twitter,search_term,t,101,7769,['Comedy'],Comedy,2016,2
1262,67813,The Post ,2018-01-12,FOXA,"Biography, History, Drama",d8d72385244f12a5bf8d4629bdde9239,twitter,search_term,t,101,7769,"['Biography', 'History', 'Drama']",Biography,2018,3
1263,23281,The Space Between Us ,2017-02-03,,"Sci Fi, Action",e24401c0f9e8bc9c3428b29d111c8e53,twitter,handle,t,101,7769,"['Sci Fi', 'Action']",Sci Fi,2017,2
1264,79431,Superfly ,2018-06-13,,"Action, Drama, Crime",9a3f98ccba155c7c555f1da97c71dcfe,twitter,search_term,t,101,7769,"['Action', 'Drama', 'Crime']",Action,2018,3
1265,59476,Mamma Mia! Here We Go Again ,2018-07-20,CMCSA,Musical,67a5d0a8c9455c6e2e0d405e21f13acf,twitter,search_term,t,101,7769,['Musical'],Musical,2018,3
1266,59707,Die Hard* ,,FOXA,"Action, Thriller",80e2ca47f520dd7ba2f41dc34b1bad88,facebook,search_term,t,101,7769,"['Action', 'Thriller']",Action,,
1267,43982,Captain Phillips ,2013-10-11,,"Drama, Thriller, Biography",5b6dccde12c1373d77eb2ff44bb72f2e,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Biography']",Drama,2013,1
1268,71924,Vice (2018) ,2018-12-25,,"Drama, Biography",9aad513e4efea149abb440cff4227de9,twitter,handle,t,101,7769,"['Drama', 'Biography']",Drama,2018,3
1269,10591,The Maze Runner ,2014-09-19,FOXA,"Mystery, Action, Sci Fi",8987b19ae178b2c18e38aa20c5ea0ab2,twitter,handle,t,101,7769,"['Mystery', 'Action', 'Sci Fi']",Mystery,2014,1
1270,159701,The Secret: Dare to Dream ,2020-04-17,,Drama,eff9029b2e91c9f0d375e1e1e5f24c4c,twitter,handle,t,101,7769,['Drama'],Drama,2020,5
1271,74542,Hellboy (2019) ,2019-04-12,LGF.A,"Fantasy, Action, Adventure",872c030845f4fb28c6e6f93a66bec7d4,twitter,search_term,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2019,4
1272,22205,The Magnificent Seven ,2016-09-23,,"Western, Action",f31abf7bc3fd99b845543c8a3e2dcf5c,twitter,search_term,t,101,7769,"['Western', 'Action']",Western,2016,2
1273,18913,The Purge: Election Year ,2016-07-01,CMCSA,"Action, Horror, Thriller",790daa2c949e5ee8a0cfa9e85e21134e,facebook,search_term,t,101,7769,"['Action', 'Horror', 'Thriller']",Action,2016,2
1274,27773,Maze Runner: The Death Cure ,2018-01-26,FOXA,Sci Fi,8987b19ae178b2c18e38aa20c5ea0ab2,twitter,handle,t,101,7769,['Sci Fi'],Sci Fi,2018,3
1275,27188,Boo! A Madea Halloween ,2016-10-21,LGF.A,"Comedy, Drama",8d8127002fa07933d69eecdf21602cf8,facebook,search_term,t,101,7769,"['Comedy', 'Drama']",Comedy,2016,2
1276,13370,Crimson Peak ,2015-10-16,CMCSA,Horror,7120938439e9072a885937192c096dcc,twitter,search_term,t,101,7769,['Horror'],Horror,2015,1
1277,111574,The Best of Enemies ,2019-04-05,,Drama,58e6a73370df32f83c48c8936f2453d2,twitter,handle,t,101,7769,['Drama'],Drama,2019,4
1278,97087,In the Heights (2020) ,2020-06-26,T,"Drama, Musical",c254201a1c6590a01d41f8754a5d3068,twitter,search_term,t,101,7769,"['Drama', 'Musical']",Drama,2020,5
1279,13733,Krampus ,2015-12-04,CMCSA,"Comedy, Horror, Fantasy",0f052c46bc21e0669daf6d53f6975851,facebook,page,t,101,7769,"['Comedy', 'Horror', 'Fantasy']",Comedy,2015,1
1280,18921,King Arthur: Legend of the Sword ,2017-05-12,T,"Action, Adventure, Drama",94f3b21da0c38a2baafe8c8565ea23c0,twitter,search_term,t,101,7769,"['Action', 'Adventure', 'Drama']",Action,2017,2
1281,87237,Whitney (2018) ,2018-07-06,,"Music, Documentary",a5218007acf99f12cca967cf33f4e6cd,twitter,handle,t,101,7769,"['Music', 'Documentary']",Music,2018,3
1282,101121,Terminator: Dark Fate ,2019-11-01,VIA,Action,21a7940e6e0048ae67fe1f347bd263d9,facebook,page,t,101,7769,['Action'],Action,2019,4
1283,11391,The Fluffy Movie ,2014-07-25,,Comedy,21d769a59521b2210f73205f81572280,twitter,search_term,t,101,7769,['Comedy'],Comedy,2014,1
1284,29418,Baby Driver ,2017-06-28,,"Crime, Action, Music",7b2423661515c51a386941df62fb5eba,twitter,search_term,t,101,7769,"['Crime', 'Action', 'Music']",Crime,2017,2
1285,13261,Black Panther ,2018-02-16,DIS,"Sci Fi, Action, Adventure",73d7f05f55c685084bf9a8b4c2f8e20a,twitter,handle,t,101,7769,"['Sci Fi', 'Action', 'Adventure']",Sci Fi,2018,3
1286,12992,Me Before You ,2016-06-03,T,"Drama, Romance",baebfd0f70f44f6805e141ab640cd8c4,facebook,search_term,t,101,7769,"['Drama', 'Romance']",Drama,2016,2
1287,13732,The Good Dinosaur ,2015-11-25,DIS,"Adventure, Comedy, Animation",a1f8df66b1dac85fe44d63ec4ead148f,instagram,page,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,2015,1
1288,31119,Cafe Society ,2016-07-15,,"Comedy, Drama, Romance",0f9efbdf55862be008956c691ac9e247,facebook,page,t,101,7769,"['Comedy', 'Drama', 'Romance']",Comedy,2016,2
1289,168375,The French Dispatch ,2020-10-16,,"Drama, Romance, Comedy",71f86ecde12d1414230fc077c4d36c13,twitter,search_term,t,101,7769,"['Drama', 'Romance', 'Comedy']",Drama,2020,5
1290,60965,Jobs ,2013-08-16,,"Biography, Drama",0a81da07d24c38c40dd014639aa19e2c,facebook,search_term,t,101,7769,"['Biography', 'Drama']",Biography,2013,1
1291,99094,Missing Link ,2019-04-12,,"Animation, Comedy, Adventure",9ed03d368bbaf0f3e1b46701167cf1e7,facebook,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2019,4
1292,18918,La La Land ,2016-12-09,LGF.A,"Music, Romance, Comedy, Drama",a5c079fe7caeac38c839d6f4ad4668fb,facebook,search_term,t,101,7769,"['Music', 'Romance', 'Comedy', 'Drama']",Music,2016,2
1293,74542,Hellboy (2019) ,2019-04-12,LGF.A,"Fantasy, Action, Adventure",d8729463de250e4c9582ff670c1226cf,twitter,search_term,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2019,4
1294,10645,Fifty Shades of Grey ,2015-02-13,CMCSA,"Romance, Drama",5e508e360a54d8cb778d1b041060a6df,twitter,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2015,1
1295,61012,The Best Man Holiday ,2013-11-15,,Comedy,0370503875b0072ba4439dcac2db029a,facebook,page,t,101,7769,['Comedy'],Comedy,2013,1
1296,10644,The SpongeBob Movie: Sponge Out of Water ,2015-02-06,VIA,"Animation, Comedy, Adventure",96835e0b6dba38c592c33c4b609ca0f3,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2015,1
1297,44897,A Wrinkle in Time ,2018-03-09,DIS,"Adventure, Family, Fantasy",d1bd160d0cd46243a2844b5c856e9760,twitter,handle,t,101,7769,"['Adventure', 'Family', 'Fantasy']",Adventure,2018,3
1298,19583,Assassin's Creed Movie ,2016-12-21,FOXA,"Action, Adventure, Drama",f586bd698736f64de8e58b2da0957f64,twitter,search_term,t,101,7769,"['Action', 'Adventure', 'Drama']",Action,2016,2
1299,59472,The Nun ,2018-09-07,T,"Horror, Mystery, Thriller",66b2b009a067c259eff705d5e9c84ef6,twitter,search_term,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2018,3
1300,63333,Acrimony ,2018-03-30,LGF.A,"Comedy, Drama",4f5f82f5424412590a1ea02ae1a44647,instagram,page,t,101,7769,"['Comedy', 'Drama']",Comedy,2018,3
1301,59526,The Girl in the Spider's Web: A New Dragon Tattoo Story ,2018-11-09,,"Drama, Thriller, Crime",b2294f53330d0853a9d602cd401aa086,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Crime']",Drama,2018,3
1302,83243,Life Itself (2018) ,2018-09-21,AMZN,"Romance, Drama",5f6a7ed02d47d323079f0d9c6e7ac016,twitter,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2018,3
1303,10643,Seventh Son ,2015-02-06,CMCSA,"Family, Adventure, Fantasy",65a5eddbcc129e2ac8fa2832ad974fc4,facebook,search_term,t,101,7769,"['Family', 'Adventure', 'Fantasy']",Family,2015,1
1304,52743,White Boy Rick ,2018-09-14,,"Crime, Drama",9a102d4fb59c36f11c5648adf82586ee,twitter,handle,t,101,7769,"['Crime', 'Drama']",Crime,2018,3
1305,13261,Black Panther ,2018-02-16,DIS,"Sci Fi, Action, Adventure",3d8d29cbb8bdda6a8f561401856faaf4,twitter,search_term,t,101,7769,"['Sci Fi', 'Action', 'Adventure']",Sci Fi,2018,3
1306,71924,Vice (2018) ,2018-12-25,,"Drama, Biography",c27600dd63dcfddfd9b3f61fc47f563d,twitter,search_term,t,101,7769,"['Drama', 'Biography']",Drama,2018,3
1307,33019,Despicable Me 3 ,2017-06-30,CMCSA,"Comedy, Family, Animation, Adventure",1a3f51bae7c38150ca37252d1266aa59,facebook,search_term,t,101,7769,"['Comedy', 'Family', 'Animation', 'Adventure']",Comedy,2017,2
1308,37216,The Lego Movie ,2014-02-07,T,"Action, Adventure, Animation",71b63463b557e4c189a8837f565373b7,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Animation']",Action,2014,1
1309,29414,Kong: Skull Island ,2017-03-10,T,"Fantasy, Action, Adventure",4351be248993f11ef4974da483a319d4,facebook,page,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2017,2
1310,48244,The Possession of Hannah Grace ,2018-11-30,,Horror,c064ef13534cf711dbcd3510b7001940,twitter,search_term,t,101,7769,['Horror'],Horror,2018,3
1311,61018,Out of the Furnace ,2013-12-04,,Thriller,0defde1993d851aeaacc75cdf1b98d0e,twitter,search_term,t,101,7769,['Thriller'],Thriller,2013,1
1312,74542,Hellboy (2019) ,2019-04-12,LGF.A,"Fantasy, Action, Adventure",3f6ad4387a7dd12df0d2f1d3cb0ef9e3,twitter,search_term,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2019,4
1313,60574,Jaws ,2012-08-23,CMCSA,"Horror, Adventure, Thriller",6af2b8dc012d75c0d73d7cf9fd2ae1f3,facebook,page,t,101,7769,"['Horror', 'Adventure', 'Thriller']",Horror,2012,1
1314,57722,Happy Death Day ,2017-10-13,CMCSA,Horror,4d8eef9c415f8185da95eded6d3ec79c,instagram,page,t,101,7769,['Horror'],Horror,2017,2
1315,63335,Tyler Perry's A Madea Family Funeral ,2019-03-01,LGF.A,Comedy,f895bbdf2919049b1dad51ce5b0e3f89,twitter,search_term,t,101,7769,['Comedy'],Comedy,2019,4
1316,135125,The Invisible Man (2020) ,2020-02-28,CMCSA,"Drama, Action, Horror",d8e9f9dd3e2c4b56e193be5eb9018835,instagram,page,t,101,7769,"['Drama', 'Action', 'Horror']",Drama,2020,5
1317,43992,White House Down ,2013-06-28,,"Action, Drama, Thriller",53cd408bae8805b5575c490311818400,twitter,search_term,t,101,7769,"['Action', 'Drama', 'Thriller']",Action,2013,1
1318,25858,The Dark Tower (2017) ,2017-08-04,,"Fantasy, Adventure, Action",c951f4b099bf68e0fb8ffec11dc5ac57,twitter,search_term,t,101,7769,"['Fantasy', 'Adventure', 'Action']",Fantasy,2017,2
1319,59524,First Man ,2018-10-12,CMCSA,"Drama, Biography",e524ca2420d9f8b94e4a4b8d1890b910,twitter,search_term,t,101,7769,"['Drama', 'Biography']",Drama,2018,3
1320,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",b2e378b73950f4d5ba8a4e949878010b,facebook,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
1321,73009,Truth or Dare ,2018-04-13,CMCSA,"Thriller, Horror",bd9771bf337299e2a770a946726c116c,twitter,search_term,t,101,7769,"['Thriller', 'Horror']",Thriller,2018,3
1322,82305,The Sun Is Also a Star ,2019-05-17,T,Drama,fc5caaeb402039ea45b3bb79681773e2,twitter,search_term,t,101,7769,['Drama'],Drama,2019,4
1323,117475,Troupe Zero ,,AMZN,"Family, Drama, Comedy",5a6bdd5bd69049c568437df5ab0958bb,twitter,search_term,t,101,7769,"['Family', 'Drama', 'Comedy']",Family,,
1324,105567,Cold Pursuit ,2019-02-08,LGF.A,"Drama, Thriller, Action",32c6564e751f475d0ea8eff3aa141b4d,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Action']",Drama,2019,4
1325,101121,Terminator: Dark Fate ,2019-11-01,VIA,Action,f05aefad92c385641b2ed5404ea3b267,twitter,search_term,t,101,7769,['Action'],Action,2019,4
1326,74542,Hellboy (2019) ,2019-04-12,LGF.A,"Fantasy, Action, Adventure",7320df38134e774cbb75f41567bd59c9,instagram,page,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2019,4
1327,34334,Girls Trip ,2017-07-21,CMCSA,Comedy,ca3ef9a94c88761653a26130d1e051e0,facebook,search_term,t,101,7769,['Comedy'],Comedy,2017,2
1328,30357,Don't Breathe ,2016-08-26,,"Thriller, Horror",e42b1653317fe4f2495a23da1f4babb3,instagram,page,t,101,6766,"['Thriller', 'Horror']",Thriller,2016,2
1329,23655,Why Him? ,2016-12-23,FOXA,Comedy,97140bef4e4a7af720520bbea242aaf3,instagram,page,t,101,7769,['Comedy'],Comedy,2016,2
1330,99094,Missing Link ,2019-04-12,,"Animation, Comedy, Adventure",04ab5ed2cd826f96adb52d22f8146d47,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2019,4
1331,67010,Super Troopers 2 ,2018-04-20,FOXA,Comedy,c71922c23dcde771c26577f5fd59ff1f,facebook,search_term,t,101,7769,['Comedy'],Comedy,2018,3
1332,44900,Rampage ,2018-04-13,T,"Action, Adventure, Sci Fi",2b56c31e36444192753b4d4905de4e2e,facebook,page,t,101,7769,"['Action', 'Adventure', 'Sci Fi']",Action,2018,3
1333,99091,Green Book ,2018-11-16,CMCSA,"Drama, Comedy",0e15601329fda66c055212ac50c36c58,twitter,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2018,3
1334,71783,Crazy Rich Asians ,2018-08-15,T,Comedy,4e3cf9619bbd08d40f0903e51087fb86,twitter,search_term,t,101,7769,['Comedy'],Comedy,2018,3
1335,73103,Epic (2013) ,2013-05-24,FOXA,"Adventure, Animation, Fantasy, Family, Comedy",bdb0b176bf5697ab1427b5bf01c936e4,twitter,handle,t,101,7769,"['Adventure', 'Animation', 'Fantasy', 'Family', 'Comedy']",Adventure,2013,1
1336,41144,Murder on the Orient Express ,2017-11-10,FOXA,"Mystery, Drama",0e0be4c45b553e976c377f5b3924843d,facebook,search_term,t,101,7769,"['Mystery', 'Drama']",Mystery,2017,2
1337,41149,The Greatest Showman ,2017-12-20,FOXA,"Musical, Biography, Drama",8d90d9df2a9d9e5de6e65c1268992567,twitter,handle,t,101,7769,"['Musical', 'Biography', 'Drama']",Musical,2017,2
1338,40335,The Promise ,2017-04-21,,"History, Drama",5ddcee2af50a232be433c89d6430ed20,facebook,search_term,t,101,7769,"['History', 'Drama']",History,2017,2
1339,61005,The Book Thief ,2013-11-08,,Drama,1105ec2620152086642bca8e6edf5a4f,twitter,handle,t,101,7769,['Drama'],Drama,2013,1
1340,99094,Missing Link ,2019-04-12,,"Animation, Comedy, Adventure",6384cac376258e18cd0ad993a25ad9f9,facebook,page,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2019,4
1341,10681,Terminator Genisys ,2015-07-01,VIA,"Adventure, Action, Sci Fi",bec0d9fdc867b23f7c0d321aae26bfc0,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Sci Fi']",Adventure,2015,1
1342,10645,Fifty Shades of Grey ,2015-02-13,CMCSA,"Romance, Drama",f74182a80f4adf33bf45d3f6e905bd93,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2015,1
1343,110780,Happy Death Day 2U ,2019-02-13,CMCSA,"Horror, Mystery, Thriller",4d8eef9c415f8185da95eded6d3ec79c,instagram,page,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2019,4
1344,13737,Joy (2015) ,2015-12-25,FOXA,Drama,ccfb311ca35b72ccaa3227ff6fce8bde,facebook,search_term,t,101,7769,['Drama'],Drama,2015,1
1345,61557,Hunter Killer ,2018-10-26,LGF.A,"Thriller, Action",8770410af8fbf27e0606d46da1d2c362,facebook,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2018,3
1346,59526,The Girl in the Spider's Web: A New Dragon Tattoo Story ,2018-11-09,,"Drama, Thriller, Crime",4462730b29d4ab815f977b45fe603f6f,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Crime']",Drama,2018,3
1347,44910,Alita: Battle Angel ,2019-02-14,FOXA,"Romance, Action, Adventure",5bfd0d006367bf58b884086e7bbca344,twitter,search_term,t,101,7769,"['Romance', 'Action', 'Adventure']",Romance,2019,4
1348,82310,The Kitchen (2019) ,2019-09-20,T,"Drama, Crime, Action",784075bbd5b2fcf9e8fbfb643579ee22,twitter,search_term,t,101,7769,"['Drama', 'Crime', 'Action']",Drama,2019,4
1349,10552,22 Jump Street ,2014-06-13,,"Crime, Action, Comedy",4e1def2793f5ceb6c51163a4c436f5c4,facebook,search_term,t,101,7769,"['Crime', 'Action', 'Comedy']",Crime,2014,1
1350,44895,Ready Player One ,2018-03-29,T,"Sci Fi, Action, Thriller",878f30e6b54cead5b6132cad91404087,facebook,page,t,101,7769,"['Sci Fi', 'Action', 'Thriller']",Sci Fi,2018,3
1351,59472,The Nun ,2018-09-07,T,"Horror, Mystery, Thriller",5294a55b6856beebd92ae3419171ae24,facebook,search_term,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2018,3
1352,12999,Hotel Transylvania 2 ,2015-09-25,,"Family, Comedy, Animation",77d5feb27341d1479d462b02aaf1ab37,twitter,search_term,t,101,7769,"['Family', 'Comedy', 'Animation']",Family,2015,1
1353,12353,Deadpool ,2016-02-12,FOXA,"Action, Adventure, Comedy",c4371685b2e18acddf7e1102234b1596,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Comedy']",Action,2016,2
1354,70298,"Love, Simon ",2018-03-16,FOXA,"Adult, Adventure",b341121275c419620e12fdccff4bf48b,twitter,search_term,t,101,7769,"['Adult', 'Adventure']",Adult,2018,3
1355,71920,Fighting With My Family ,2019-02-22,,"Biography, Drama, Comedy",3309134e22babea813ce9c020566d768,facebook,search_term,t,101,7769,"['Biography', 'Drama', 'Comedy']",Biography,2019,4
1356,60803,Beautiful Creatures ,2013-02-14,DIS,"Romance, Drama",a32d1f9021a4ea9ac7d17960babbd5c5,twitter,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2013,1
1357,10550,The Fault in Our Stars ,2014-06-06,FOXA,"Romance, Drama",6f95c3c3516429936c4c0487c63f4de8,twitter,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2014,1
1358,53637,The Foreigner ,2017-10-13,,"Thriller, Action",75ce57f7b848a7d4ddcdc6d912bea18d,twitter,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2017,2
1359,36323,The Emoji Movie ,2017-07-28,,Animation,9e03fd8c24aa24c39b3c1a304b4c1750,twitter,search_term,t,101,7769,['Animation'],Animation,2017,2
1360,25858,The Dark Tower (2017) ,2017-08-04,,"Fantasy, Adventure, Action",29e4cbb2b8f7bac0d6bee356d7275f0c,facebook,search_term,t,101,7769,"['Fantasy', 'Adventure', 'Action']",Fantasy,2017,2
1361,15765,Wreck-It Ralph ,2012-11-02,,"Family, Animation, Comedy, Adventure",2f868e4c40aad00340fc84e7ab50f52c,facebook,search_term,t,101,7769,"['Family', 'Animation', 'Comedy', 'Adventure']",Family,2012,1
1362,15399,Creed ,2015-11-25,T,"Sport, Drama",ca06e7f50549147b07c1f2921842a380,facebook,search_term,t,101,7769,"['Sport', 'Drama']",Sport,2015,1
1363,61426,Despicable Me ,,CMCSA,"Animation, Adventure, Comedy",4bfb80ed5d2473a1b24f5f6a094644fe,twitter,handle,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,,
1364,110089,Legally Blonde 3 ,,,Comedy,65aa81a8db5150b62b6fc255c71b57ca,twitter,search_term,t,101,7769,['Comedy'],Comedy,,
1365,44900,Rampage ,2018-04-13,T,"Action, Adventure, Sci Fi",10d3a7ec46ced0f42cc75b70a2dd5d81,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Sci Fi']",Action,2018,3
1366,98621,Stuber ,2019-07-12,FOXA,"Comedy, Action",5725ba0123b61acd8ee0f53118c84d14,twitter,handle,t,101,7769,"['Comedy', 'Action']",Comedy,2019,4
1367,36483,Alpha (2018) ,2018-08-17,,"Action, Drama, Thriller",d0b0b34c1470fd86a10bc1eb21fe023a,twitter,search_term,t,101,7769,"['Action', 'Drama', 'Thriller']",Action,2018,3
1368,12997,Maze Runner: The Scorch Trials ,2015-09-18,FOXA,"Action, Thriller, Sci Fi",452b1a1fb8cc92f990ee229de00446b3,facebook,search_term,t,101,7769,"['Action', 'Thriller', 'Sci Fi']",Action,2015,1
