,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin,budget,production_company,rating,source,franchise,DomesticGross,genre_grouped,inflated_budget,budget_cat,inflated_boxoffice,year_q_bin,rank,production_company_bin,cluster_id
271,10680,Ted 2,2015-06-26,CMCSA,"Adventure, Romance, Comedy",f9af6267e987ebf63d6f1054efdfb171,twitter,search_term,t,101,7769,"['Adventure', 'Romance', 'Comedy']",Adventure,2015,5,68000000.0,Universal Pictures,R,Original,Yes,81476385,Adventure,0.08957779033416625,HighBudget,-0.25168151561619523,2,3,Top5,2
272,61094,Veronica Mars (2014),2014-03-14,T,"Drama, Crime, Mystery",12c5709752142cbcaa984b13de407c6d,instagram,page,t,101,6766,"['Drama', 'Crime', 'Mystery']",Drama,2014,4,6000000.0,Warner Bros.,PG-13,Not Original,Yes,3500000,Drama,-0.8659914578291483,MediumBudget,-0.6674840689094609,1,1,Top5,7
273,24573,Sing,2016-12-21,CMCSA,"Animation, Comedy, Musical",95ba811dad8f3d285252ff73df78f46d,facebook,page,t,101,7769,"['Animation', 'Comedy', 'Musical']",Animation,2016,6,75000000.0,Universal Pictures,PG,Original,No,270329045,Family,0.18307403365699992,HighBudget,0.7374529314364862,2,3,Top5,2
274,13738,Kung Fu Panda 3,2016-01-29,FOXA,"Animation, Adventure, Action",a2a5fb3ab6aaa105895e3fee71950888,facebook,search_term,t,101,7769,"['Animation', 'Adventure', 'Action']",Animation,2016,6,140000000.0,20th Century Fox,PG,Original,Yes,143528619,Family,1.1725129296495975,HighBudget,0.06968865920578028,2,7,Top100,6
275,59524,First Man,2018-10-12,CMCSA,"Drama, Biography",ff203498c1fd8a6a67fcd50e133f2758,twitter,search_term,t,101,7769,"['Drama', 'Biography']",Drama,2018,8,60000000.0,Universal Pictures,PG-13,Original,No,44936545,Drama,-0.08562983457138228,HighBudget,-0.45998356587839795,3,3,Top5,9
276,60469,A Thousand Words,2012-03-09,VIA,"Comedy, Drama",0d9e3778ae07f67e1a202d32413ff125,twitter,handle,t,101,7769,"['Comedy', 'Drama']",Comedy,2012,2,40000000.0,Paramount Pictures,PG-13,Original,No,18450127,Comedy,-0.3220847083691069,MediumBudget,-0.5846006127242999,1,6,Top100,9
277,44876,Fifty Shades Freed,2018-02-09,CMCSA,Drama,081c50a54352bd68e146a42a03fafd91,facebook,search_term,t,101,7769,['Drama'],Drama,2018,8,50000000.0,Universal Pictures,R,Not Original,Yes,100407760,Drama,-0.23112256732860711,HighBudget,-0.18077044457190994,3,3,Top5,1
278,52632,A Bad Moms Christmas,2017-11-01,,Comedy,c59df8aa9a62e15b1a97a1da60e839e7,facebook,search_term,t,101,7769,['Comedy'],Comedy,2017,7,28000000.0,STX Entertainment,R,Original,Yes,72110659,Comedy,-0.5412559920476089,MediumBudget,-0.31433748932990707,3,219,Top100+,2
279,36323,The Emoji Movie,2017-07-28,,Animation,0d8ad8749f1ac8d6bd46b89d7274f465,twitter,search_term,t,101,7769,['Animation'],Animation,2017,7,50000000.0,Sony Pictures,PG,Original,No,86089513,Family,-0.21335366137242706,HighBudget,-0.24225658352824456,3,193,Top100+,2
280,10582,If I Stay,2014-08-22,T,Drama,07d08c663ca0fd0e0709c068bccfdca5,twitter,search_term,t,101,7769,['Drama'],Drama,2014,4,11000000.0,Warner Bros.,PG-13,Not Original,No,50474843,Drama,-0.7888291469721838,MediumBudget,-0.416684143650239,1,1,Top5,0
281,60625,Hotel Transylvania,2012-09-28,,"Family, Animation, Comedy",77d5feb27341d1479d462b02aaf1ab37,twitter,search_term,t,101,7769,"['Family', 'Animation', 'Comedy']",Family,2012,2,85000000.0,Sony Pictures,PG,Original,Yes,148313048,Family,0.3939795045768177,HighBudget,0.13030954364505534,1,193,Top100+,6
282,27769,The Mountain Between Us,2017-10-06,FOXA,"Action, Drama, Adventure, Romance",f4913a0a76ebe54d868527affe100806,twitter,search_term,t,101,7769,"['Action', 'Drama', 'Adventure', 'Romance']",Action,2017,7,0.0,20th Century Fox,PG-13,Not Original,No,62800000,Action,-0.9585862309718284,LowBudget,-0.3623471999446959,3,7,Top100,0
283,73103,Epic (2013),2013-05-24,FOXA,"Adventure, Animation, Fantasy, Family, Comedy",3a1c87983df8708e280c26bf9c28719a,twitter,search_term,t,101,7769,"['Adventure', 'Animation', 'Fantasy', 'Family', 'Comedy']",Adventure,2013,3,100000000.0,20th Century Fox,PG,Not Original,No,268400000,Adventure,0.6096948816920384,HighBudget,0.7700703839714447,1,7,Top100,1
284,27968,Jason Bourne,2016-07-29,CMCSA,Action,e57e29bdc17f855cc8629b1b398d5401,instagram,page,t,101,6766,['Action'],Action,2016,6,120000000.0,Universal Pictures,PG-13,Not Original,Yes,162192920,Action,0.8680701923771357,HighBudget,0.1679797593818933,2,3,Top5,7
285,60497,Marley,2012-04-20,,"Biography, Documentary",11a7104f7bae690cd4c24c53f25e7382,twitter,search_term,t,101,7769,"['Biography', 'Documentary']",Biography,2012,2,0.0,Magnolia Pictures,PG-13,Original,No,1412000,Documentary,-0.9585862309718284,LowBudget,-0.6783974405088657,1,1805,Top100+,9
286,65478,Dumbo (2019),2019-03-29,DIS,"Animation, Family, Fantasy",c1c34931d6b7e87716fa0a7aff82267e,facebook,search_term,t,101,7769,"['Animation', 'Family', 'Fantasy']",Animation,2019,9,170000000.0,Walt Disney Pictures,PG,Remake,No,353300000,Family,1.4707652725889637,HighBudget,1.060503588524965,4,4,Top5,6
287,61677,Mile 22,2018-08-17,,Action,f8eb342ec915781fac5c1eaf7f5c127d,twitter,search_term,t,101,7769,['Action'],Action,2018,8,35000000.0,STX Entertainment,R,Original,No,36108758,Action,-0.4493616663929929,MediumBudget,-0.5044180345313773,3,219,Top100+,3
288,51149,Wish Upon,2017-07-14,,"Thriller, Fantasy, Horror",658e3148701d829523d79d86d9ca8347,instagram,page,t,101,7769,"['Thriller', 'Fantasy', 'Horror']",Thriller,2017,7,12000000.0,Broad Green Pictures,PG-13,Original,No,14301505,Thriller,-0.7797304143308494,MediumBudget,-0.6124260297986065,3,1216,Top100+,9
289,10672,Insidious: Chapter 3,2015-06-05,CMCSA,Horror,975496d2b835df125edf55ada691afbe,twitter,search_term,t,101,7769,['Horror'],Horror,2015,5,10000000.0,Focus Features,PG,Original,Yes,113000000,Horror,-0.8044444631158993,MediumBudget,-0.08357552333873515,2,81,Top100,6
290,12495,Dear White People (2014),2014-10-17,,"Drama, Comedy",d7bcc6c1b517bd338d1aa7f453837670,twitter,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2014,4,1250000.0,Lionsgate,R,Original,No,5400000,Drama,-0.9392956532575872,LowBudget,-0.657339918806744,1,19,Top100,3
291,59530,The Grinch,2018-11-09,CMCSA,"Animation, Family, Comedy",1f2c3a76df4679471ddbda0979f13838,twitter,search_term,t,101,7769,"['Animation', 'Family', 'Comedy']",Animation,2018,8,75000000.0,Universal Pictures,PG,Not Original,Yes,511600000,Family,0.1326092644930036,HighBudget,1.888956508480068,3,3,Top5,4
292,90295,The Hate U Give,2018-10-19,FOXA,Crime,2a65693f06808f14ebbf25d8ac0ad778,instagram,page,t,101,7769,['Crime'],Crime,2018,8,23000000.0,20th Century Fox,PG-13,Not Original,No,29719483,Thriller,-0.6239529456730821,MediumBudget,-0.5365783074659091,3,7,Top100,0
293,52746,Proud Mary,2018-01-12,,"Action, Thriller",7bb8e0588605a324816a351976cb4983,twitter,search_term,t,101,7769,"['Action', 'Thriller']",Action,2018,8,30000000.0,Sony Pictures,R,Original,No,20868638,Action,-0.522108032843057,MediumBudget,-0.5811288380496875,3,193,Top100+,3
294,33019,Despicable Me 3,2017-06-30,CMCSA,"Comedy, Family, Animation, Adventure",4bfb80ed5d2473a1b24f5f6a094644fe,twitter,handle,t,101,7769,"['Comedy', 'Family', 'Animation', 'Adventure']",Comedy,2017,7,75000000.0,Universal Pictures,PG,Original,Yes,264624300,Comedy,0.15926262328437055,HighBudget,0.6783445738041052,3,3,Top5,6
295,102549,Ben is Back,2018-12-07,,Drama,a111a3160c1c072a6e2e5abd6a7c2bf1,twitter,handle,t,101,7769,['Drama'],Drama,2018,8,13000000.0,Roadside Attractions,R,Original,No,3703182,Drama,-0.769445678430307,MediumBudget,-0.6675307772926354,3,639,Top100+,3
296,13739,Mission: Impossible - Rogue Nation,2015-07-31,VIA,"Adventure, Thriller, Action",b678a7d85f4a64c7cac06ec9133c6591,facebook,search_term,t,101,7769,"['Adventure', 'Thriller', 'Action']",Adventure,2015,5,150000000.0,Paramount Pictures,PG-13,Not Original,Yes,682700000,Adventure,1.3535402865813004,HighBudget,2.9544638573780335,2,6,Top100,7
297,68237,Abominable,2019-09-27,CMCSA,"Animation, Action, Comedy",7f65a7b56aa36eaa085de2dc798f78c5,twitter,search_term,t,101,7769,"['Animation', 'Action', 'Comedy']",Animation,2019,9,75000000.0,Universal Pictures,PG,Original,No,60716390,Family,0.11318649118734463,HighBudget,-0.38599586652259976,4,3,Top5,2
298,119290,The Art of Racing in the Rain,2019-08-09,FOXA,Drama,4f761cdcfa6891b65c72a7dcd44784ec,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,18000000.0,20th Century Fox,PG,Not Original,No,26402818,Drama,-0.7013607776536269,MediumBudget,-0.5556381892717632,4,7,Top100,1
299,43986,Despicable Me 2,2013-07-03,,"Family, Comedy, Animation",4bfb80ed5d2473a1b24f5f6a094644fe,twitter,handle,t,101,7769,"['Family', 'Comedy', 'Animation']",Family,2013,3,76000000.0,Universal Pictures,PG,Original,Yes,368065385,Family,0.23330741466414268,HighBudget,1.310818612045858,1,3,Top5,6
300,125105,Loving Vincent,2017-09-22,,Animation,5bc3122ec9ef1ad3b3a335b4114caedb,twitter,search_term,t,101,7769,['Animation'],Animation,2017,7,5500000.0,Good Deed Entertainment,PG-13,Not Original,No,6735118,Family,-0.8766106482673072,LowBudget,-0.6514415333998507,3,4808,Top100+,0
301,34332,Dunkirk,2017-07-21,T,"Drama, History, Action",2629795ff95b1e19808785f009e68dc5,instagram,page,t,101,7769,"['Drama', 'History', 'Action']",Drama,2017,7,150000000.0,Warner Bros.,PG,Original,No,190068280,Drama,1.2771114776834724,HighBudget,0.29390208249666255,3,1,Top5,2
302,15765,Wreck-It Ralph,2012-11-02,,"Family, Animation, Comedy, Adventure",645fecb291085b7b31882d8187e9b542,facebook,page,t,101,7769,"['Family', 'Animation', 'Comedy', 'Adventure']",Family,2012,2,165000000.0,Walt Disney Pictures,PG,Original,Yes,189412677,Family,1.6669825499251636,HighBudget,0.35656767775039994,1,4,Top5,6
303,60663,Here Comes the Boom,2012-10-12,,"Comedy, Action",d428f1c0f8e5ed48ed8137f47eada90b,facebook,page,t,101,7769,"['Comedy', 'Action']",Comedy,2012,2,42000000.0,Sony Pictures,PG-13,Original,No,45290318,Comedy,-0.290259632203245,MediumBudget,-0.43684230728012985,1,193,Top100+,9
304,10619,"McFarland, USA",2015-02-20,DIS,"Drama, Sport, Biography",9ed250e4c42362fbc8a2da7144bc79a7,facebook,page,t,101,7769,"['Drama', 'Sport', 'Biography']",Drama,2015,5,17000000.0,Walt Disney Pictures,PG,Not Original,No,44480275,Drama,-0.6965452256453297,MediumBudget,-0.44897068377999005,2,4,Top5,1
305,59214,Den of Thieves,2018-01-19,,"Crime, Action, Drama",8b80dd0c4f599e05826c5eee1036b36e,instagram,page,t,101,7769,"['Crime', 'Action', 'Drama']",Crime,2018,8,30000000.0,STX Entertainment,R,Original,No,44947622,Thriller,-0.522108032843057,MediumBudget,-0.4599278100884575,3,219,Top100+,3
306,30429,Loving,2016-11-04,CMCSA,Drama,2c2e6c242f1655f9b9d9270dec48d33b,twitter,search_term,t,101,7769,['Drama'],Drama,2016,6,9000000.0,Focus Features,PG-13,Not Original,No,7710234,Drama,-0.8215869992278012,MediumBudget,-0.6455665483851414,2,81,Top100,0
307,10687,Miss Peregrine's Home for Peculiar Children,2016-09-30,FOXA,"Adventure, Action, Drama, Family",778d5d8a50f5441cb01bf661af3940bf,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Drama', 'Family']",Adventure,2016,6,110000000.0,20th Century Fox,PG-13,Not Original,No,296500000,Adventure,0.7158488237409049,HighBudget,0.8752760387536763,2,7,Top100,0
308,43994,Riddick,2013-09-06,CMCSA,"Thriller, Action, Sci Fi",c1bbe16818f3da5c32e05c50c2e83729,twitter,search_term,t,101,7769,"['Thriller', 'Action', 'Sci Fi']",Thriller,2013,3,38000000.0,Universal Pictures,R,Original,Yes,42025135,Thriller,-0.3626394080823914,MediumBudget,-0.45815752211798494,1,3,Top5,2
309,11391,The Fluffy Movie,2014-07-25,,Comedy,0a687750adc457070b8b2f84521107e8,twitter,handle,t,101,7769,['Comedy'],Comedy,2014,4,0.0,Open Road Films,PG-13,Not Original,No,2800000,Comedy,-0.9585862309718284,LowBudget,-0.6712213873605505,1,223,Top100+,0
310,10623,Exodus: Gods and Kings,2014-12-12,FOXA,Drama,a72c6c14b750d2d95f07ee267084a5b9,twitter,search_term,t,101,7769,['Drama'],Drama,2014,4,140000000.0,20th Century Fox,PG-13,Not Original,No,65014513,Drama,1.201958474166406,HighBudget,-0.3390564621704471,1,7,Top100,0
311,10567,Planes: Fire & Rescue,2014-07-18,DIS,"Adventure, Animation, Comedy",2fafe8b7fb75e1827fb662386f558c23,facebook,search_term,t,101,7769,"['Adventure', 'Animation', 'Comedy']",Adventure,2014,4,50000000.0,Walt Disney Pictures,PG,Original,No,147000000,Adventure,-0.18696312197347276,HighBudget,0.09866621440435717,1,4,Top5,2
312,24737,Passengers,2016-12-21,,"Adventure, Sci Fi",137abc5795629d37e25ba894eca4d301,facebook,page,t,101,7769,"['Adventure', 'Sci Fi']",Adventure,2016,6,110000000.0,Sony Pictures,PG-13,Original,No,100014699,Adventure,0.7158488237409049,HighBudget,-0.15946704665525033,2,193,Top100+,9
313,10573,Get On Up,2014-08-01,CMCSA,"Biography, Music, Drama",f3ee1e81ab60a489dbb8aa75d4ed8d3e,twitter,handle,t,101,7769,"['Biography', 'Music', 'Drama']",Biography,2014,4,30000000.0,Universal Pictures,PG-13,Not Original,No,30600000,Documentary,-0.49561236554423443,MediumBudget,-0.5227964544192036,1,3,Top5,0
314,82287,Little,2019-04-12,CMCSA,Documentary,a1b0a715256462b9e593730f6dd5cf90,twitter,search_term,t,101,7769,['Documentary'],Documentary,2019,9,20000000.0,Universal Pictures,PG-13,Original,No,49000000,Documentary,-0.6727801717293823,MediumBudget,-0.4439203406588124,4,3,Top5,9
315,44919,Mortal Engines,2018-12-14,CMCSA,Sci Fi,ec95f1f36c23af582b2614c93dea11f4,twitter,search_term,t,101,7769,['Sci Fi'],Sci Fi,2018,8,100000000.0,Universal Pictures,PG-13,Not Original,No,15951040,Fantasy,0.4963410963146142,HighBudget,-0.6058814577293865,3,3,Top5,0
316,124556,Ma (2019),2019-05-31,CMCSA,Thriller,cfe548b78b96b19132f68c20a35b7cd0,facebook,page,t,101,7769,['Thriller'],Thriller,2019,9,5000000.0,Universal Pictures,R,Original,No,61100000,Thriller,-0.8871347161612169,LowBudget,-0.3840993431460825,4,3,Top5,3
317,16071,Warcraft,2016-06-10,CMCSA,"Adventure, Action, Fantasy",d72906d3e6e5295ea71af14adbdd3710,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Fantasy']",Adventure,2016,6,160000000.0,Universal Pictures,PG-13,Not Original,No,47365290,Adventure,1.476955666779156,HighBudget,-0.43673263161160664,2,3,Top5,0
318,57721,American Assassin,2017-09-15,LGF.A,"Action, Thriller",7d2d775873c26805642a7f33a57f3de9,twitter,search_term,t,101,7769,"['Action', 'Thriller']",Action,2017,7,63000000.0,Lionsgate,R,Not Original,No,36249674,Action,-0.01959319335660844,HighBudget,-0.4992519525127871,3,19,Top100,5
319,10529,Captain America: The Winter Soldier,2014-04-04,,"Action, Adventure, Sci Fi",1695a003721e57f0ac49e7ed8c95ddb3,twitter,search_term,t,101,7769,"['Action', 'Adventure', 'Sci Fi']",Action,2014,4,170000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,259746958,Action,1.664932339594,HighBudget,0.7006251956708109,1,4,Top5,7
320,13371,Jem and the Holograms,2015-10-23,CMCSA,"Adventure, Fantasy, Music",cd632687f52a924560ed242be4446514,instagram,page,t,101,6766,"['Adventure', 'Fantasy', 'Music']",Adventure,2015,5,5000000.0,Universal Pictures,PG,Not Original,No,2184640,Adventure,-0.8815153470438639,LowBudget,-0.6745206307141933,2,3,Top5,1
321,24358,The Neon Demon,2016-06-24,,"Horror, Thriller",bad6578e560edd74b2ca5651a7e516f0,twitter,handle,t,101,7769,"['Horror', 'Thriller']",Horror,2016,6,7500000.0,Broad Green Pictures,R,Original,No,1333124,Horror,-0.8444202044946553,MediumBudget,-0.6791500808115754,2,1216,Top100+,3
322,12355,The 5th Wave,2016-01-22,,"Sci Fi, Adventure, Action",d90fbc69425181f176dc70ee3291e665,facebook,search_term,t,101,7769,"['Sci Fi', 'Adventure', 'Action']",Sci Fi,2016,6,38000000.0,Sony Pictures,PG-13,Not Original,No,34912982,Fantasy,-0.38014503021131246,MediumBudget,-0.5023097487787723,2,193,Top100+,0
323,25856,Hidden Figures,2016-12-25,FOXA,Drama,bc4311bc7f4f9a1ea9d6e5345dc6e318,facebook,search_term,t,101,7769,['Drama'],Drama,2016,6,25000000.0,20th Century Fox,PG,Not Original,No,169607287,Drama,-0.5780328093812512,MediumBudget,0.20702575898608688,2,7,Top100,1
324,71920,Fighting With My Family,2019-02-22,,"Biography, Drama, Comedy",8d6dcda2cbe5b1b80adc32d578d5c39e,facebook,page,t,101,7769,"['Biography', 'Drama', 'Comedy']",Biography,2019,9,11000000.0,Metro-Goldwyn-Mayer Pictures,PG-13,Not Original,No,22958583,Documentary,-0.801392898388483,MediumBudget,-0.572666087897239,4,20,Top100,0
325,120523,Brian Banks,2019-08-09,,Drama,8f3cefff3d69a1009c200cb2aed39422,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,10000000.0,Memphis Mountaintop Media,PG-13,Not Original,No,4376820,Drama,-0.8156832013506053,MediumBudget,-0.6645321703935313,4,2659,Top100+,0
326,115693,The Good Liar,2019-11-15,T,Drama,e31412748c6adc370d32ab05da2697ea,instagram,page,t,101,7769,['Drama'],Drama,2019,9,10000000.0,Warner Bros.,R,Not Original,No,17156058,Drama,-0.8156832013506053,MediumBudget,-0.6013530989379459,4,1,Top5,5
327,63811,The Happytime Murders,2018-08-24,,"Comedy, Crime, Mystery",5e060b531bdb06edb5cca6e286faf4b4,instagram,page,t,101,7769,"['Comedy', 'Crime', 'Mystery']",Comedy,2018,8,40000000.0,STX Entertainment,R,Original,No,20706452,Comedy,-0.37661530008583194,MediumBudget,-0.5819451976519552,3,219,Top100+,3
328,61023,Saving Mr. Banks,2013-12-13,,Drama,d15a06da23613ed4b562b4b001ce9151,twitter,search_term,t,101,7769,['Drama'],Drama,2013,3,35000000.0,Walt Disney Pictures,PG-13,Not Original,No,83299761,Drama,-0.4096878415323299,MediumBudget,-0.23421637271299442,1,4,Top5,0
329,14243,Alvin and the Chipmunks: The Road Chip,2015-12-18,FOXA,"Animation, Comedy, Adventure",9e823c18a0886dbc9937af9785743225,facebook,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2015,5,90000000.0,20th Century Fox,PG,Not Original,Yes,85886987,Family,0.4286896795886295,HighBudget,-0.2281610968523557,2,7,Top100,4
330,21183,When the Bough Breaks,2016-09-09,,"Drama, Horror, Crime",30f5a664b51511754d934a1a29056e0d,twitter,search_term,t,101,7769,"['Drama', 'Horror', 'Crime']",Drama,2016,6,10000000.0,Sony Pictures,PG-13,Original,No,29747603,Drama,-0.8063648623355976,MediumBudget,-0.5295119881756328,2,193,Top100+,9
331,99091,Green Book,2018-11-16,CMCSA,"Drama, Comedy",85e92b5c4d7ca1e9a703f419b17d92a1,instagram,page,t,101,7769,"['Drama', 'Comedy']",Drama,2018,8,23000000.0,Universal Pictures,PG-13,Not Original,No,85080171,Drama,-0.6239529456730821,MediumBudget,-0.2579215213374117,3,3,Top5,0
332,44910,Alita: Battle Angel,2019-02-14,FOXA,"Romance, Action, Adventure",09bc286f8652b5181261f22a148b5248,facebook,search_term,t,101,7769,"['Romance', 'Action', 'Adventure']",Romance,2019,9,170000000.0,20th Century Fox,PG-13,Not Original,No,85710210,Drama,1.4707652725889637,HighBudget,-0.26242931742725933,4,7,Top100,0
333,60632,E.T. the Extra-Terrestrial,2012-10-03,CMCSA,"Family, Adventure, Sci Fi, Drama",1fa1f06d7b7c891c31075545a7d2bfba,facebook,page,t,101,7769,"['Family', 'Adventure', 'Sci Fi', 'Drama']",Family,2012,2,10500000.0,Universal Pictures,PG,Original,No,792900000,Family,-0.7915045812082311,MediumBudget,3.6788340577945493,1,3,Top5,2
334,44900,Rampage,2018-04-13,T,"Action, Adventure, Sci Fi",48dd62024fc7011d8eb49d9c1ffc3838,instagram,page,t,101,7769,"['Action', 'Adventure', 'Sci Fi']",Action,2018,8,120000000.0,Warner Bros.,PG-13,Not Original,No,101028233,Action,0.787326561686161,HighBudget,-0.17764730756070105,3,1,Top5,0
335,12966,The Peanuts Movie,2015-11-06,FOXA,"Comedy, Animation, Adventure",2e849ea7a4ebc059b4bc9f384e2d8280,twitter,search_term,t,101,7769,"['Comedy', 'Animation', 'Adventure']",Comedy,2015,5,99000000.0,20th Century Fox,G,Not Original,Yes,130178411,Comedy,0.5674172706018045,HighBudget,0.008031794781018653,2,7,Top100,4
336,52114,Mission: Impossible - Fallout,2018-07-27,VIA,"Adventure, Action, Thriller",5c167d05dfc4aaaed12c91c6c706cc5f,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Thriller']",Adventure,2018,8,178000000.0,Paramount Pictures,PG-13,Not Original,Yes,791100000,Adventure,1.6311844114208398,HighBudget,3.2958135137732927,3,6,Top100,7
337,10625,Annie,2014-12-19,,"Comedy, Drama, Family",e105e530c3e1b4f06ac174f7579ccc53,facebook,page,t,101,7769,"['Comedy', 'Drama', 'Family']",Comedy,2014,4,65000000.0,Sony Pictures,PG,Remake,No,85911262,Comedy,0.04452381074032418,HighBudget,-0.22748816832546484,1,193,Top100+,6
338,82046,Second Act,2018-12-21,,"Comedy, Romance",85dfc17321e033a2efdc2c475d8460b1,twitter,search_term,t,101,7769,"['Comedy', 'Romance']",Comedy,2018,8,15700000.0,STX Entertainment,PG-13,Original,No,39282227,Comedy,-0.73016264062444,MediumBudget,-0.4884444491978887,3,219,Top100+,9
339,15901,Sicario,2015-09-18,LGF.A,"Drama, Action, Crime",cfce0a5cac59492af693c7955b6cdf38,facebook,page,t,101,7769,"['Drama', 'Action', 'Crime']",Drama,2015,5,30000000.0,Lionsgate,R,Original,Yes,46889293,Drama,-0.49616092740404144,MediumBudget,-0.4361241126988096,2,19,Top100,2
340,57722,Happy Death Day,2017-10-13,CMCSA,Horror,f47ce2586071537ee1eba36dadd73d68,facebook,search_term,t,101,7769,['Horror'],Horror,2017,7,5000000.0,Universal Pictures,PG-13,Original,Yes,55683845,Horror,-0.8840629739547271,LowBudget,-0.39904111618837407,3,3,Top5,8
341,60574,Jaws,2012-08-23,CMCSA,"Horror, Adventure, Thriller",0749e56bae0fc7e7528c13cc44a05651,twitter,search_term,t,101,7769,"['Horror', 'Adventure', 'Thriller']",Horror,2012,2,12000000.0,Universal Pictures,PG,Not Original,Yes,260000000,Horror,-0.7676357741195604,MediumBudget,0.745158922536388,1,3,Top5,4
342,57905,Forever My Girl,2018-01-19,,Romance,b9e24ede9ae999f4aaf31a19a21f41b4,instagram,page,t,101,7769,['Romance'],Romance,2018,8,3500000.0,Roadside Attractions,PG,Not Original,No,16376066,Drama,-0.9076637745568158,LowBudget,-0.6037420988248031,3,639,Top100+,1
343,44897,A Wrinkle in Time,2018-03-09,DIS,"Adventure, Family, Fantasy",9b6fa53391cdd23de99ea126fa8ae019,twitter,search_term,t,101,7769,"['Adventure', 'Family', 'Fantasy']",Adventure,2018,8,103000000.0,Walt Disney Pictures,PG,Not Original,No,100478608,Adventure,0.5399889160989106,HighBudget,-0.1804138327200994,3,4,Top5,1
344,22697,Underworld: Blood Wars,2017-01-06,,"Horror, Action",d278f50a87e66f116c08caf694d0d387,facebook,search_term,t,101,7769,"['Horror', 'Action']",Horror,2017,7,35000000.0,Sony Pictures,R,Not Original,Yes,30353973,Horror,-0.43692343228082803,MediumBudget,-0.5296526898314802,3,193,Top100+,1
345,10538,Brick Mansions,2014-04-25,,"Action, Crime, Drama",5bfee787b9f832d92027dd54d144e0eb,facebook,search_term,t,101,7769,"['Action', 'Crime', 'Drama']",Action,2014,4,28000000.0,Relativity Media,PG-13,Original,No,20396829,Action,-0.5264772899727621,MediumBudget,-0.5772714533688785,1,8,Top100,9
346,15165,Concussion,2015-12-25,,"Action, Drama, Sport",dd4eb941281f6d8e7c8a630bcaaeeab4,twitter,search_term,t,101,7769,"['Action', 'Drama', 'Sport']",Action,2015,5,35000000.0,Sony Pictures,PG-13,Not Original,No,34531832,Action,-0.41909004361897995,MediumBudget,-0.5020227490891631,2,193,Top100+,0
347,12353,Deadpool,2016-02-12,FOXA,"Action, Adventure, Comedy",2e03b0eda9af9a16d4cef71694a45578,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Comedy']",Action,2016,6,58000000.0,20th Century Fox,R,Not Original,Yes,363070709,Action,-0.07570229308175375,HighBudget,1.2258548377098393,2,7,Top100,1
348,36695,My Little Pony: The Movie,2017-10-06,LGF.A,"Adventure, Comedy, Animation",25057719604cbd25a64b31d012152a5a,facebook,search_term,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,2017,7,6500000.0,Lionsgate,PG,Not Original,No,21885107,Adventure,-0.8617059968924675,MediumBudget,-0.5733217583135417,3,19,Top100,1
349,67813,The Post,2018-01-12,FOXA,"Biography, History, Drama",186df5285ee834d1141f386d0005cdc0,twitter,search_term,t,101,7769,"['Biography', 'History', 'Drama']",Biography,2018,8,50000000.0,20th Century Fox,PG-13,Not Original,No,81903458,Documentary,-0.23112256732860711,HighBudget,-0.2739114352324017,3,7,Top100,0
350,20270,Norm of the North,2016-01-15,LGF.A,"Animation, Comedy, Adventure",90026d74b7f0e19c5e8aeb739154ab9e,facebook,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2016,6,18000000.0,Lionsgate,PG,Original,Yes,17062499,Family,-0.684587767483774,MediumBudget,-0.5963150700927032,2,19,Top100,6
351,60450,Underworld: Awakening,2012-01-20,,"Fantasy, Action, Horror",4fe9b1e08763d0e8edafff0c23880383,twitter,search_term,t,101,7769,"['Fantasy', 'Action', 'Horror']",Fantasy,2012,2,70000000.0,Sony Pictures,R,Original,Yes,62321039,Fantasy,0.15529143369011142,HighBudget,-0.3430862503728217,1,193,Top100+,2
352,42105,Logan,2017-03-03,FOXA,"Drama, Sci Fi, Action",c36f3568de9be85dbee989e92ac783d0,twitter,handle,t,101,7769,"['Drama', 'Sci Fi', 'Action']",Drama,2017,7,127000000.0,20th Century Fox,R,Not Original,Yes,226277068,Drama,0.9343044956334512,HighBudget,0.480609965589293,3,7,Top100,1
353,109430,Cats,2019-12-20,CMCSA,"Comedy, Musical, Drama",d28014a895418a5ecd78cc6ac086688f,twitter,search_term,t,101,7769,"['Comedy', 'Musical', 'Drama']",Comedy,2019,9,100000000.0,Universal Pictures,PG,Not Original,No,27166770,Comedy,0.47044406524040233,HighBudget,-0.5518612991319413,4,3,Top5,1
